agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
20420,118281.2,30.0,38790,38792,1759161950780,false
20421,118299.8,1.0,38793,38793,1759161951717,true
20422,118299.8,1.0,38794,38794,1759161957705,true
20423,118299.9,145.0,38795,38796,1759161958106,false
20424,118308.0,1.0,38797,38797,1759161963728,true
20425,118308.0,1.0,38798,38798,1759161968747,true
20426,118308.0,1.0,38799,38799,1759161973776,true
20427,118308.0,31.0,38800,38800,1759161977356,true
20428,118308.0,1.0,38801,38801,1759161978805,true
20429,118308.0,31.0,38802,38804,1759161982842,true
20430,118296.1,1.0,38805,38805,1759161983793,true
20431,118296.1,1.0,38806,38806,1759161988813,true
20432,118296.1,1.0,38807,38807,1759161993814,true
20433,118239.9,1.0,38808,38808,1759161998797,true
20434,118240.0,2.0,38809,38809,1759162003061,false
20435,118264.7,1.0,38810,38810,1759162003774,true
20436,118264.7,1.0,38811,38811,1759162006868,true
20437,118264.7,1.0,38812,38812,1759162008759,true
20438,118244.0,1.0,38813,38813,1759162013742,true
20439,118220.0,1.0,38814,38814,1759162018713,true
20440,118220.0,1.0,38815,38815,1759162023742,true
20441,118220.1,1.0,38816,38816,1759162027975,false
20442,118235.1,1.0,38817,38817,1759162028738,true
20443,118235.1,1.0,38818,38818,1759162033735,true
20444,118235.1,1.0,38819,38819,1759162038735,true
20445,118213.2,1.0,38820,38820,1759162043717,true
20446,118213.3,23.0,38821,38823,1759162046974,false
20447,118215.2,1.0,38824,38824,1759162048692,true
20448,118215.3,12.0,38825,38826,1759162049397,false
20449,118241.1,1.0,38827,38827,1759162052660,true
20450,118219.9,1.0,38828,38828,1759162053671,true
20451,118219.9,1.0,38829,38829,1759162058680,true
20452,118219.9,1.0,38830,38830,1759162064672,true
20453,118219.9,1.0,38831,38831,1759162069651,true
20454,118219.9,1.0,38832,38832,1759162075638,true
20455,118219.9,1.0,38833,38833,1759162080696,true
20456,118219.9,1.0,38834,38834,1759162085712,true
20457,118219.9,1.0,38835,38835,1759162090707,true
20458,118219.9,1.0,38836,38836,1759162095742,true
20459,118219.9,1.0,38837,38837,1759162100770,true
20460,118194.9,1.0,38838,38838,1759162105742,true
20461,118194.9,1.0,38839,38839,1759162111704,true
20462,118194.9,1.0,38840,38840,1759162117683,true
20463,118194.9,1.0,38841,38841,1759162122679,true
20464,118195.0,32.0,38842,38843,1759162124387,false
20465,118212.6,1.0,38844,38844,1759162127961,true
20466,118212.6,1.0,38845,38845,1759162132945,true
20467,118212.7,93.0,38846,38848,1759162134089,false
20468,118231.1,1.0,38849,38849,1759162137714,false
20469,118244.3,1.0,38850,38850,1759162137978,true
20470,118244.4,49.0,38851,38853,1759162141998,false
20471,118261.3,1.0,38854,38854,1759162143955,true
20472,118256.1,33.0,38855,38855,1759162148833,true
20473,118250.5,1.0,38856,38856,1759162148938,true
20474,118238.2,1.0,38857,38857,1759162153977,true
20475,118237.5,1.0,38858,38858,1759162158996,true
20476,118224.0,58.0,38859,38860,1759162160923,false
20477,118230.3,11.0,38861,38861,1759162160923,false
20478,118242.5,75.0,38862,38862,1759162160923,false
20479,118242.6,250.0,38863,38863,1759162160923,false
20480,118246.0,1.0,38864,38864,1759162160923,false
20481,118257.8,1.0,38865,38865,1759162160923,false
20482,118269.6,1.0,38866,38866,1759162160923,false
20483,118273.5,31.0,38867,38867,1759162160923,false
20484,118273.6,103.0,38868,38868,1759162160923,false
20485,118280.4,67.0,38869,38869,1759162160923,false
20486,118280.5,12.0,38870,38870,1759162160923,false
20487,118235.7,1.0,38871,38871,1759162163984,true
20488,118235.8,1.0,38872,38872,1759162166473,false
20489,118259.7,1.0,38873,38873,1759162168956,true
20490,118259.7,1.0,38874,38874,1759162173931,true
20491,118259.7,1.0,38875,38875,1759162178919,true
20492,118259.8,188.0,38876,38878,1759162183829,false
20493,118272.4,11.0,38879,38879,1759162183829,false
20494,118281.4,1.0,38880,38880,1759162183829,false
20495,118284.0,96.0,38881,38881,1759162183829,false
20496,118277.1,1.0,38882,38882,1759162183900,true
20497,118277.1,1.0,38883,38883,1759162188882,true
20498,118277.1,1.0,38884,38884,1759162193868,true
20499,118277.2,1.0,38885,38885,1759162194368,false
20500,118293.0,1.0,38886,38886,1759162198808,true
20501,118308.7,1.0,38887,38887,1759162203757,true
20502,118308.7,1.0,38888,38888,1759162208689,true
20503,118308.8,1.0,38889,38889,1759162209086,false
20504,118323.1,1.0,38890,38890,1759162213652,true
20505,118323.1,1.0,38891,38891,1759162218619,true
20506,118323.2,150.0,38892,38895,1759162218968,false
20507,118328.2,75.0,38896,38896,1759162218968,false
20508,118328.3,250.0,38897,38897,1759162218968,false
20509,118338.4,11.0,38898,38898,1759162218968,false
20510,118340.4,1.0,38899,38899,1759162218968,false
20511,118351.8,1.0,38900,38900,1759162218968,false
20512,118352.2,1.0,38901,38901,1759162218968,false
20513,118364.0,1.0,38902,38902,1759162218968,false
20514,118366.6,31.0,38903,38903,1759162218968,false
20515,118366.7,103.0,38904,38904,1759162218968,false
20516,118375.8,1.0,38905,38905,1759162218968,false
20517,118376.1,37.0,38906,38906,1759162218968,false
20518,118376.2,82.0,38907,38907,1759162218968,false
20519,118324.2,1.0,38908,38908,1759162223559,true
20520,118324.2,1.0,38909,38909,1759162228491,true
20521,118343.6,1.0,38910,38910,1759162233469,true
20522,118343.6,1.0,38911,38911,1759162239400,true
20523,118343.6,1.0,38912,38912,1759162244342,true
20524,118343.6,1.0,38913,38913,1759162249288,true
20525,118343.6,1.0,38914,38914,1759162254463,true
20526,118343.6,1.0,38915,38915,1759162259394,true
20527,118343.6,1.0,38916,38916,1759162265378,true
20528,118343.6,1.0,38917,38917,1759162270329,true
20529,118343.6,1.0,38918,38918,1759162275293,true
20530,118343.7,235.0,38919,38924,1759162278686,false
20531,118347.7,128.0,38925,38925,1759162278686,false
20532,118347.8,203.0,38926,38927,1759162278686,false
20533,118347.9,250.0,38928,38928,1759162278686,false
20534,118349.9,128.0,38929,38929,1759162278686,false
20535,118350.0,32.0,38930,38930,1759162278686,false
20536,118349.7,1.0,38931,38931,1759162280260,true
20537,118349.8,1.0,38932,38932,1759162283054,false
20538,118352.2,1.0,38933,38933,1759162283057,false
20539,118355.4,159.0,38934,38936,1759162285158,false
20540,118356.4,1.0,38937,38937,1759162285187,false
20541,118362.4,1.0,38938,38938,1759162285230,true
20542,118368.4,1.0,38939,38939,1759162290196,true
20543,118368.4,1.0,38940,38940,1759162295129,true
20544,118368.5,38.0,38941,38945,1759162297480,false
20545,118374.2,6.0,38946,38946,1759162299138,false
20546,118374.2,59.0,38947,38950,1759162299248,false
20547,118374.1,1.0,38951,38951,1759162300070,true
20548,118375.1,1.0,38952,38952,1759162305005,true
20549,118375.1,1.0,38953,38953,1759162309928,true
20550,118375.1,1.0,38954,38954,1759162314875,true
20551,118375.1,1.0,38955,38955,1759162319814,true
20552,118375.2,2.0,38956,38956,1759162321204,false
20553,118380.3,30.0,38957,38957,1759162321205,false
20554,118387.5,122.0,38958,38960,1759162321206,false
20555,118387.6,1.0,38961,38961,1759162321208,false
20556,118387.9,61.0,38962,38963,1759162321209,false
20557,118387.5,1.0,38964,38964,1759162325748,true
20558,118387.5,1.0,38965,38965,1759162330723,true
20559,118387.5,1.0,38966,38966,1759162336675,true
20560,118387.6,25.0,38967,38967,1759162340938,false
20561,118387.5,1.0,38968,38968,1759162341607,true
20562,118387.6,35.0,38969,38969,1759162342167,false
20563,118399.3,1.0,38970,38970,1759162346574,true
20564,118399.4,62.0,38971,38971,1759162349316,false
20565,118399.7,30.0,38972,38972,1759162349316,false
20566,118430.7,1.0,38973,38973,1759162351515,true
20567,118430.7,1.0,38974,38974,1759162356445,true
20568,118430.7,1.0,38975,38975,1759162361388,true
20569,118430.7,1.0,38976,38976,1759162366316,true
20570,118430.7,1.0,38977,38977,1759162371244,true
20571,118430.7,1.0,38978,38978,1759162376176,true
20572,118430.7,1.0,38979,38979,1759162378864,true
20573,118416.7,1.0,38980,38980,1759162381108,true
20574,118399.0,1.0,38981,38981,1759162386047,true
20575,118399.1,1.0,38982,38982,1759162386989,false
20576,118411.1,1.0,38983,38983,1759162391057,true
20577,118411.1,1.0,38984,38984,1759162396046,true
20578,118411.1,1.0,38985,38985,1759162400981,true
20579,118411.1,1.0,38986,38986,1759162405921,true
20580,118411.1,11.0,38987,38988,1759162406791,true
20581,118395.9,1.0,38989,38989,1759162410854,true
20582,118380.5,1.0,38990,38990,1759162416784,true
20583,118361.0,34.0,38991,38991,1759162418815,true
20584,118360.9,1.0,38992,38992,1759162421715,true
20585,118360.9,1.0,38993,38993,1759162426652,true
20586,118360.9,1.0,38994,38994,1759162431598,true
20587,118361.0,50.0,38995,38995,1759162434813,false
20588,118370.0,1.0,38996,38996,1759162436560,true
20589,118386.7,1.0,38997,38997,1759162441519,true
20590,118386.7,1.0,38998,38998,1759162446540,true
20591,118386.7,1.0,38999,38999,1759162452485,true
20592,118386.7,1.0,39000,39000,1759162457475,true
20593,118370.5,1.0,39001,39001,1759162462499,true
20594,118370.5,1.0,39002,39002,1759162467456,true
20595,118370.5,1.0,39003,39003,1759162472383,true
20596,118370.5,1.0,39004,39004,1759162477315,true
20597,118370.5,1.0,39005,39005,1759162482253,true
20598,118370.5,1.0,39006,39006,1759162488198,true
20599,118370.5,1.0,39007,39007,1759162493127,true
20600,118370.5,1.0,39008,39008,1759162498055,true
20601,118370.5,1.0,39009,39009,1759162499877,true
20602,118351.5,20.0,39010,39010,1759162499952,true
20603,118351.5,1.0,39011,39011,1759162503080,true
20604,118351.6,1.0,39012,39012,1759162507889,false
20605,118364.6,1.0,39013,39013,1759162508018,true
20606,118364.6,1.0,39014,39014,1759162513062,true
20607,118375.8,1.0,39015,39015,1759162518003,true
20608,118375.8,1.0,39016,39016,1759162522927,true
20609,118375.8,1.0,39017,39017,1759162527880,true
20610,118385.4,1.0,39018,39018,1759162533827,true
20611,118399.3,1.0,39019,39019,1759162538754,true
20612,118399.3,1.0,39020,39020,1759162543698,true
20613,118399.3,1.0,39021,39021,1759162548628,true
20614,118399.3,1.0,39022,39022,1759162553674,true
20615,118399.3,1.0,39023,39023,1759162557766,true
20616,118375.2,1.0,39024,39024,1759162558622,true
20617,118375.2,9.0,39025,39025,1759162559962,true
20618,118365.8,2.0,39026,39026,1759162560061,true
20619,118364.4,1.0,39027,39027,1759162563549,true
20620,118361.4,1.0,39028,39028,1759162568554,true
20621,118332.4,1.0,39029,39029,1759162574513,true
20622,118332.5,1.0,39030,39030,1759162575229,false
20623,118338.5,1.0,39031,39031,1759162579479,true
20624,118320.8,1.0,39032,39032,1759162584432,true
20625,118320.8,1.0,39033,39033,1759162589385,true
20626,118321.1,1.0,39034,39034,1759162594321,true
20627,118316.0,1.0,39035,39035,1759162599251,true
20628,118328.1,1.0,39036,39036,1759162604176,true
20629,118311.3,30.0,39037,39039,1759162607042,false
20630,118311.2,1.0,39040,39040,1759162609103,true
20631,118311.2,1.0,39041,39041,1759162614031,true
20632,118311.2,1.0,39042,39042,1759162618981,true
20633,118311.3,30.0,39043,39056,1759162620078,false
20634,118332.4,1.0,39057,39057,1759162623907,true
20635,118332.4,1.0,39058,39058,1759162628870,true
20636,118332.4,1.0,39059,39059,1759162630296,true
20637,118320.8,1.0,39060,39060,1759162633827,true
20638,118298.5,1.0,39061,39061,1759162638792,true
20639,118298.5,1.0,39062,39062,1759162643765,true
20640,118298.5,1.0,39063,39063,1759162648946,true
20641,118298.6,54.0,39064,39065,1759162653359,false
20642,118313.9,1.0,39066,39066,1759162653892,true
20643,118313.9,1.0,39067,39067,1759162658826,true
20644,118314.0,46.0,39068,39071,1759162658871,false
20645,118336.0,1.0,39072,39072,1759162664522,true
20646,118316.7,1.0,39073,39073,1759162669448,true
20647,118289.0,1.0,39074,39074,1759162673850,true
20648,118270.3,1.0,39075,39075,1759162674395,true
20649,118269.1,1.0,39076,39076,1759162679334,true
20650,118251.3,1.0,39077,39077,1759162684279,true
20651,118251.3,1.0,39078,39078,1759162689242,true
20652,118225.0,1.0,39079,39079,1759162694217,true
20653,118225.0,1.0,39080,39080,1759162699165,true
20654,118225.0,1.0,39081,39081,1759162704134,true
20655,118225.1,276.0,39082,39089,1759162705482,false
20656,118239.0,1.0,39090,39090,1759162709077,true
20657,118239.0,1.0,39091,39091,1759162714012,true
20658,118239.0,1.0,39092,39092,1759162718948,true
20659,118239.1,1.0,39093,39093,1759162722116,false
20660,118260.1,1.0,39094,39094,1759162723889,true
20661,118260.1,1.0,39095,39095,1759162728858,true
20662,118236.1,1.0,39096,39096,1759162731460,false
20663,118253.0,1.0,39097,39097,1759162733827,true
20664,118253.1,1.0,39098,39098,1759162735532,false
20665,118273.1,2.0,39099,39100,1759162738229,true
20666,118251.8,1.0,39101,39101,1759162738755,true
20667,118251.8,1.0,39102,39102,1759162743703,true
20668,118267.3,8.0,39103,39103,1759162748332,true
20669,118267.3,1.0,39104,39104,1759162748647,true
20670,118267.3,1.0,39105,39105,1759162753616,true
20671,118267.3,1.0,39106,39106,1759162758558,true
20672,118267.3,1.0,39107,39107,1759162763504,true
20673,118267.3,1.0,39108,39108,1759162768441,true
20674,118256.4,1.0,39109,39109,1759162773379,true
20675,118239.7,1.0,39110,39110,1759162778311,true
20676,118239.7,1.0,39111,39111,1759162783238,true
20677,118239.7,1.0,39112,39112,1759162788187,true
20678,118239.8,1.0,39113,39113,1759162789554,false
20679,118263.2,1.0,39114,39114,1759162793128,true
20680,118263.2,1.0,39115,39115,1759162798058,true
20681,118263.2,1.0,39116,39116,1759162803040,true
20682,118263.2,1.0,39117,39117,1759162808011,true
20683,118263.2,1.0,39118,39118,1759162812946,true
20684,118263.2,1.0,39119,39119,1759162818900,true
20685,118263.2,1.0,39120,39120,1759162824871,true
20686,118263.2,1.0,39121,39121,1759162829799,true
20687,118263.2,1.0,39122,39122,1759162834737,true
20688,118263.2,1.0,39123,39123,1759162839670,true
20689,118263.2,1.0,39124,39124,1759162844601,true
20690,118263.2,1.0,39125,39125,1759162849531,true
20691,118263.2,1.0,39126,39126,1759162854475,true
20692,118263.2,1.0,39127,39127,1759162859427,true
20693,118263.3,1.0,39128,39128,1759162861339,false
20694,118247.5,1.0,39129,39129,1759162864381,true
20695,118229.4,1.0,39130,39130,1759162869333,true
20696,118207.2,1.0,39131,39131,1759162874344,true
20697,118207.2,1.0,39132,39132,1759162879310,true
20698,118207.2,1.0,39133,39133,1759162884268,true
20699,118182.5,1.0,39134,39134,1759162889201,true
20700,118184.9,1.0,39135,39135,1759162894152,true
20701,118185.0,1.0,39136,39136,1759162896712,false
20702,118202.7,1.0,39137,39137,1759162899083,true
20703,118202.7,1.0,39138,39138,1759162904017,true
20704,118202.7,1.0,39139,39139,1759162908953,true
20705,118202.7,1.0,39140,39140,1759162913892,true
20706,118202.7,1.0,39141,39141,1759162918835,true
20707,118202.8,29.0,39142,39145,1759162920626,false
20708,118220.8,1.0,39146,39146,1759162923774,true
20709,118220.8,1.0,39147,39147,1759162928715,true
20710,118220.8,9.0,39148,39148,1759162931929,true
20711,118209.8,1.0,39149,39149,1759162933679,true
20712,118202.8,1.0,39150,39150,1759162938635,true
20713,118202.8,1.0,39151,39151,1759162943580,true
20714,118182.4,1.0,39152,39152,1759162948539,true
20715,118182.5,1.0,39153,39153,1759162952616,false
20716,118198.5,1.0,39154,39154,1759162953468,true
20717,118212.9,1.0,39155,39155,1759162958419,true
20718,118210.8,2.0,39156,39156,1759162961632,true
20719,118204.2,1.0,39157,39157,1759162963353,true
20720,118195.5,28.0,39158,39158,1759162963991,true
20721,118211.3,1.0,39159,39159,1759162968322,true
20722,118211.3,1.0,39160,39160,1759162973265,true
20723,118211.3,1.0,39161,39161,1759162978448,true
20724,118216.0,54.0,39162,39163,1759162980214,false
20725,118257.8,1.0,39164,39164,1759162983427,true
20726,118257.9,26.0,39165,39165,1759162985750,false
20727,118250.7,1.0,39166,39166,1759162988367,true
20728,118251.7,1.0,39167,39167,1759162993332,true
20729,118251.7,1.0,39168,39168,1759162998295,true
20730,118251.7,1.0,39169,39169,1759163004250,true
20731,118251.7,1.0,39170,39170,1759163009186,true
20732,118275.8,1.0,39171,39171,1759163014134,true
20733,118275.8,1.0,39172,39172,1759163020073,true
20734,118259.2,1.0,39173,39173,1759163026018,true
20735,118251.1,30.0,39174,39174,1759163027775,true
20736,118249.0,1.0,39175,39175,1759163030979,true
20737,118275.5,1.0,39176,39176,1759163035920,true
20738,118275.5,127.0,39177,39178,1759163040860,true
20739,118249.1,1.0,39179,39179,1759163046814,true
20740,118249.1,1.0,39180,39180,1759163051775,true
20741,118269.2,1.0,39181,39181,1759163056529,false
20742,118288.9,1.0,39182,39182,1759163056748,true
20743,118288.9,1.0,39183,39183,1759163061706,true
20744,118288.9,1.0,39184,39184,1759163066639,true
20745,118288.9,1.0,39185,39185,1759163071611,true
20746,118288.9,1.0,39186,39186,1759163077040,true
20747,118270.3,1.0,39187,39187,1759163081982,true
20748,118270.3,1.0,39188,39188,1759163087914,true
20749,118270.3,1.0,39189,39189,1759163092846,true
20750,118270.3,1.0,39190,39190,1759163097771,true
20751,118270.3,5.0,39191,39191,1759163101578,true
20752,118259.6,1.0,39192,39192,1759163103724,true
20753,118259.7,1.0,39193,39193,1759163107487,false
20754,118277.1,1.0,39194,39194,1759163108706,true
20755,118277.1,1.0,39195,39195,1759163112893,true
20756,118258.7,1.0,39196,39196,1759163113660,true
20757,118258.7,1.0,39197,39197,1759163118613,true
20758,118258.7,1.0,39198,39198,1759163123549,true
20759,118258.7,1.0,39199,39199,1759163128993,true
20760,118258.7,1.0,39200,39200,1759163133932,true
20761,118258.8,1.0,39201,39201,1759163137850,false
20762,118277.5,1.0,39202,39202,1759163138869,true
20763,118277.5,1.0,39203,39203,1759163144799,true
20764,118277.5,1.0,39204,39204,1759163149738,true
20765,118277.5,1.0,39205,39205,1759163155682,true
20766,118277.5,1.0,39206,39206,1759163160641,true
20767,118277.6,1.0,39207,39207,1759163162092,false
20768,118294.9,1.0,39208,39208,1759163165110,true
20769,118284.3,1.0,39209,39209,1759163165583,true
20770,118284.3,1.0,39210,39210,1759163170586,true
20771,118302.6,1.0,39211,39211,1759163175573,true
20772,118302.6,1.0,39212,39212,1759163180559,true
20773,118302.6,129.0,39213,39216,1759163184399,true
20774,118276.2,1.0,39217,39217,1759163186542,true
20775,118289.1,1.0,39218,39218,1759163191469,true
20776,118299.9,1.0,39219,39219,1759163196394,true
20777,118299.9,1.0,39220,39220,1759163201343,true
20778,118299.9,1.0,39221,39221,1759163206270,true
20779,118299.9,1.0,39222,39222,1759163211200,true
20780,118282.1,1.0,39223,39223,1759163216141,true
20781,118282.1,1.0,39224,39224,1759163221105,true
20782,118282.1,1.0,39225,39225,1759163222850,true
20783,118260.6,1.0,39226,39226,1759163226054,true
20784,118260.6,1.0,39227,39227,1759163231012,true
20785,118272.8,1.0,39228,39228,1759163236011,true
20786,118272.8,1.0,39229,39229,1759163240962,true
20787,118272.8,1.0,39230,39230,1759163245918,true
20788,118272.8,1.0,39231,39231,1759163250878,true
20789,118272.8,1.0,39232,39232,1759163255819,true
20790,118272.8,1.0,39233,39233,1759163260787,true
20791,118272.8,1.0,39234,39234,1759163266727,true
20792,118272.8,1.0,39235,39235,1759163271692,true
20793,118272.8,1.0,39236,39236,1759163276629,true
20794,118272.8,1.0,39237,39237,1759163281591,true
20795,118272.8,1.0,39238,39238,1759163286550,true
20796,118272.8,1.0,39239,39239,1759163292023,true
20797,118272.8,1.0,39240,39240,1759163297032,true
20798,118272.8,1.0,39241,39241,1759163301982,true
20799,118272.8,1.0,39242,39242,1759163306929,true
20800,118258.7,1.0,39243,39243,1759163311878,true
20801,118258.7,1.0,39244,39244,1759163316813,true
20802,118258.7,1.0,39245,39245,1759163321745,true
20803,118258.7,1.0,39246,39246,1759163327699,true
20804,118258.7,1.0,39247,39247,1759163333648,true
20805,118258.7,1.0,39248,39248,1759163338632,true
20806,118258.7,1.0,39249,39249,1759163343586,true
20807,118258.7,1.0,39250,39250,1759163348559,true
20808,118258.7,1.0,39251,39251,1759163353499,true
20809,118258.7,1.0,39252,39252,1759163358482,true
20810,118247.1,1.0,39253,39253,1759163363446,true
20811,118247.1,1.0,39254,39254,1759163368383,true
20812,118247.1,1.0,39255,39255,1759163373315,true
20813,118247.1,1.0,39256,39256,1759163378241,true
20814,118247.1,1.0,39257,39257,1759163383169,true
20815,118247.7,1.0,39258,39258,1759163388114,true
20816,118247.7,1.0,39259,39259,1759163393061,true
20817,118254.2,1.0,39260,39260,1759163398000,true
20818,118254.3,40.0,39261,39264,1759163401192,false
20819,118280.3,1.0,39265,39265,1759163403041,true
20820,118280.3,1.0,39266,39266,1759163408263,true
20821,118299.8,1.0,39267,39267,1759163413209,true
20822,118299.8,1.0,39268,39268,1759163418257,true
20823,118283.3,1.0,39269,39269,1759163423417,true
20824,118283.3,1.0,39270,39270,1759163428361,true
20825,118283.3,1.0,39271,39271,1759163433307,true
20826,118283.4,1.0,39272,39272,1759163437947,false
20827,118296.8,1.0,39273,39273,1759163438252,true
20828,118296.8,1.0,39274,39274,1759163443203,true
20829,118296.8,1.0,39275,39275,1759163448148,true
20830,118296.9,1.0,39276,39276,1759163448282,false
20831,118310.9,1.0,39277,39277,1759163453080,true
20832,118310.9,1.0,39278,39278,1759163458011,true
20833,118310.9,1.0,39279,39279,1759163462023,true
20834,118295.3,1.0,39280,39280,1759163462964,true
20835,118295.3,1.0,39281,39281,1759163467905,true
20836,118295.4,9.0,39282,39283,1759163472696,false
20837,118309.4,1.0,39284,39284,1759163472859,true
20838,118309.4,1.0,39285,39285,1759163477818,true
20839,118322.1,1.0,39286,39286,1759163483786,true
20840,118322.1,1.0,39287,39287,1759163488723,true
20841,118322.1,1.0,39288,39288,1759163493647,true
20842,118322.1,1.0,39289,39289,1759163498596,true
20843,118322.1,1.0,39290,39290,1759163504538,true
20844,118322.1,1.0,39291,39291,1759163509976,true
20845,118322.1,1.0,39292,39292,1759163514920,true
20846,118322.1,1.0,39293,39293,1759163519862,true
20847,118322.1,1.0,39294,39294,1759163524859,true
20848,118334.3,32.0,39295,39297,1759163528620,false
20849,118334.2,1.0,39298,39298,1759163529804,true
20850,118334.2,1.0,39299,39299,1759163534762,true
20851,118351.7,1.0,39300,39300,1759163539748,true
20852,118351.7,1.0,39301,39301,1759163544698,true
20853,118351.7,1.0,39302,39302,1759163549625,true
20854,118351.7,1.0,39303,39303,1759163554571,true
20855,118351.7,1.0,39304,39304,1759163560018,true
20856,118351.7,1.0,39305,39305,1759163565979,true
20857,118351.7,1.0,39306,39306,1759163567514,true
20858,118339.8,25.0,39307,39308,1759163570718,false
20859,118339.7,1.0,39309,39309,1759163570938,true
20860,118339.8,11.0,39310,39310,1759163571350,false
20861,118352.2,1.0,39311,39311,1759163576875,true
20862,118352.2,1.0,39312,39312,1759163581834,true
20863,118352.2,1.0,39313,39313,1759163586823,true
20864,118352.2,1.0,39314,39314,1759163591761,true
20865,118352.3,1.0,39315,39315,1759163595422,false
20866,118372.0,1.0,39316,39316,1759163596746,true
20867,118353.8,20.0,39317,39317,1759163601503,true
20868,118353.8,1.0,39318,39318,1759163601695,true
20869,118353.8,1.0,39319,39319,1759163606639,true
20870,118353.8,1.0,39320,39320,1759163612085,true
20871,118333.8,1.0,39321,39321,1759163617022,true
20872,118333.8,1.0,39322,39322,1759163621959,true
20873,118333.9,25.0,39323,39324,1759163624343,false
20874,118352.5,1.0,39325,39325,1759163626895,true
20875,118352.5,1.0,39326,39326,1759163631847,true
20876,118370.7,1.0,39327,39327,1759163636822,true
20877,118370.8,58.0,39328,39329,1759163640251,false
20878,118385.1,1.0,39330,39330,1759163641772,true
20879,118385.1,1.0,39331,39331,1759163647723,true
20880,118385.1,1.0,39332,39332,1759163652677,true
20881,118385.1,1.0,39333,39333,1759163657636,true
20882,118369.8,1.0,39334,39334,1759163662583,true
20883,118369.8,1.0,39335,39335,1759163668033,true
20884,118369.8,1.0,39336,39336,1759163672969,true
20885,118369.8,1.0,39337,39337,1759163677904,true
20886,118369.8,1.0,39338,39338,1759163682833,true
20887,118369.9,30.0,39339,39341,1759163684132,false
20888,118385.6,1.0,39342,39342,1759163687793,true
20889,118399.3,1.0,39343,39343,1759163693714,true
20890,118399.3,1.0,39344,39344,1759163699673,true
20891,118399.4,35.0,39345,39345,1759163704060,false
20892,118408.4,1.0,39346,39346,1759163705614,true
20893,118408.5,5.0,39347,39348,1759163706290,false
20894,118420.9,1.0,39349,39349,1759163709018,false
20895,118434.8,1.0,39350,39350,1759163709776,false
20896,118441.0,1.0,39351,39351,1759163710560,true
20897,118441.0,1.0,39352,39352,1759163715580,true
20898,118441.0,1.0,39353,39353,1759163720529,true
20899,118419.3,1.0,39354,39354,1759163726464,true
20900,118408.4,1.0,39355,39355,1759163730460,true
20901,118384.9,1.0,39356,39356,1759163731396,true
20902,118385.0,25.0,39357,39358,1759163732874,false
20903,118385.0,16.0,39359,39363,1759163733031,false
20904,118385.7,1.0,39364,39364,1759163736320,true
20905,118385.7,1.0,39365,39365,1759163741263,true
20906,118385.7,1.0,39366,39366,1759163746191,true
20907,118384.9,1.0,39367,39367,1759163751149,true
20908,118384.9,1.0,39368,39368,1759163756091,true
20909,118384.9,1.0,39369,39369,1759163761058,true
20910,118384.9,1.0,39370,39370,1759163766000,true
20911,118384.9,1.0,39371,39371,1759163770958,true
20912,118384.9,1.0,39372,39372,1759163776519,true
20913,118377.6,1.0,39373,39373,1759163782505,true
20914,118377.6,1.0,39374,39374,1759163787486,true
20915,118377.6,1.0,39375,39375,1759163791375,true
20916,118374.6,1.0,39376,39376,1759163791377,true
20917,118357.6,1.0,39377,39377,1759163792445,true
20918,118357.6,1.0,39378,39378,1759163797423,true
20919,118357.6,1.0,39379,39379,1759163802389,true
20920,118357.6,1.0,39380,39380,1759163807369,true
20921,118357.6,1.0,39381,39381,1759163812325,true
20922,118357.6,1.0,39382,39382,1759163817279,true
20923,118357.6,1.0,39383,39383,1759163822247,true
20924,118357.6,1.0,39384,39384,1759163827199,true
20925,118357.6,1.0,39385,39385,1759163832183,true
20926,118357.6,1.0,39386,39386,1759163837148,true
20927,118357.6,1.0,39387,39387,1759163842118,true
20928,118357.6,1.0,39388,39388,1759163847129,true
20929,118357.6,1.0,39389,39389,1759163852089,true
20930,118357.6,1.0,39390,39390,1759163857047,true
20931,118357.6,1.0,39391,39391,1759163862035,true
20932,118357.6,1.0,39392,39392,1759163866998,true
20933,118357.6,1.0,39393,39393,1759163872963,true
20934,118357.6,42.0,39394,39395,1759163875512,true
20935,118357.4,248.0,39396,39397,1759163875512,true
20936,118305.0,1.0,39398,39398,1759163875577,true
20937,118299.6,19.0,39399,39399,1759163875577,true
20938,118305.6,16.0,39400,39400,1759163875780,true
20939,118299.7,4.0,39401,39401,1759163875780,true
20940,118299.9,12.0,39402,39403,1759163875795,true
20941,118308.1,1.0,39404,39404,1759163877664,false
20942,118308.0,1.0,39405,39405,1759163877938,true
20943,118308.1,1.0,39406,39406,1759163878913,false
20944,118308.0,33.0,39407,39407,1759163879549,true
20945,118325.9,61.0,39408,39408,1759163879693,false
20946,118336.5,1.0,39409,39409,1759163882906,true
20947,118336.5,1.0,39410,39410,1759163888357,true
20948,118336.6,49.0,39411,39412,1759163888403,false
20949,118351.2,36.0,39413,39414,1759163889196,true
20950,118351.2,1.0,39415,39415,1759163893695,true
20951,118351.2,1.0,39416,39416,1759163898675,true
20952,118328.3,1.0,39417,39417,1759163903670,true
20953,118328.4,1.0,39418,39418,1759163906608,false
20954,118341.4,1.0,39419,39419,1759163907993,false
20955,118352.2,1.0,39420,39420,1759163908614,true
