id,price,qty,base_qty,time,is_buyer_maker
588186,113800.3,152.0,0.13356731,1761274697416,false
588187,113823.3,5.0,0.00439277,1761274736220,true
588188,113823.3,1.0,8.78554742,1761274736220,true
588189,113823.3,2.0,0.00175710,1761274736220,true
588190,113760.5,1.0,8.79039736,1761274754726,true
588191,113752.8,1.0,8.79099239,1761274790823,true
588192,113723.3,10.0,0.00879327,1761274819286,false
588193,113723.3,1.0,8.79327279,1761274819287,false
588194,113788.8,3.0,0.00263646,1761274906831,true
588195,113788.4,5.0,0.00439412,1761274906831,true
588196,113777.4,14.0,0.01230472,1761274906832,true
588197,113748.2,3.0,0.00263740,1761274939512,true
588198,113748.2,232.0,0.20395927,1761274939512,true
588199,113740.3,1.0,8.79195852,1761274939547,true
588200,113723.2,3.0,0.00263798,1761274939650,true
588201,113676.7,21.0,0.01847344,1761274950953,true
588202,113674.1,1.0,8.79707866,1761275000736,false
588203,113675.1,3.0,0.00263910,1761275014595,false
588204,113675.1,4.0,0.00351880,1761275014595,false
588205,113675.1,2.0,0.00175940,1761275014597,false
588206,113675.1,3.0,0.00263910,1761275014599,false
588207,113675.1,11.0,0.00967670,1761275014600,false
588208,113675.1,2.0,0.00175940,1761275014603,false
588209,113679.8,15.0,0.01319495,1761275015107,true
588210,113679.8,3.0,0.00263899,1761275015107,true
588211,113679.8,28.0,0.02463058,1761275015107,true
588212,113679.8,22.0,0.01935260,1761275015107,true
588213,113675.1,28.0,0.02463160,1761275015107,true
588214,113673.3,28.0,0.02463199,1761275015107,true
588215,113673.2,28.0,0.02463201,1761275015107,true
588216,113671.6,4.0,0.00351890,1761275015119,true
588217,113639.9,2.0,0.00175994,1761275031696,true
588218,113639.9,2.0,0.00175994,1761275031697,true
588219,113639.9,11.0,0.00967969,1761275031697,true
588220,113639.9,3.0,0.00263991,1761275031697,true
588221,113639.9,21.0,0.01847942,1761275031697,true
588222,113648.0,24.0,0.02111783,1761275046093,true
588223,113648.0,1.0,8.79909897,1761275046093,true
588224,113616.1,1.0,8.80156949,1761275054697,false
588225,113616.1,12.0,0.01056188,1761275054697,false
588226,113616.1,12.0,0.01056188,1761275054698,false
588227,113616.1,1.0,8.80156949,1761275054698,false
588228,113627.4,1.0,8.80069419,1761275054706,false
588229,113601.3,1.0,8.80271616,1761275190458,true
588230,113601.3,9.0,0.00792244,1761275190485,true
588231,113601.3,1.0,8.80271616,1761275190485,true
588232,113604.2,1.0,8.80249145,1761275214038,false
588233,113604.2,3.0,0.00264074,1761275214038,false
588234,113611.8,28.0,0.02464532,1761275214041,false
588235,113621.0,1.0,8.80118992,1761275235824,false
588236,113621.0,1.0,8.80118992,1761275235825,false
588237,113690.5,1.0,8.79580967,1761275557177,true
588238,113685.8,20.0,0.01759234,1761275557179,true
588239,113685.8,38.0,0.03342545,1761275557181,true
588240,113620.7,3.0,0.00264036,1761275621317,false
588241,113620.7,1.0,8.80121315,1761275621317,false
588242,113615.3,3.0,0.00264048,1761275803919,false
588243,113615.3,1.0,8.80163147,1761275803921,false
588244,113717.7,250.0,0.21984264,1761276083597,true
588245,113717.7,4.0,0.00351748,1761276083597,true
588246,113717.7,21.0,0.01846678,1761276083597,true
588247,113695.3,1.0,8.79543833,1761276220518,false
588248,113703.0,30.0,0.02638452,1761276220520,false
588249,113703.0,5.0,0.00439742,1761276220521,false
588250,113703.0,40.0,0.03517937,1761276220521,false
588251,113717.7,1.0,8.79370581,1761276222846,true
588252,113717.7,15.0,0.01319055,1761276222846,true
588253,113717.7,22.0,0.01934615,1761276222846,true
588254,113718.1,4.0,0.00351746,1761276274088,true
588255,113718.1,15.0,0.01319051,1761276274088,true
588256,113718.1,22.0,0.01934608,1761276274088,true
588257,113678.1,1.0,8.79676912,1761276302540,true
588258,113672.4,1.0,8.79721022,1761276376976,true
588259,113639.4,1.0,8.79976487,1761276426331,true
588260,113639.4,5.0,0.00439988,1761276426331,true
588261,113639.4,2.0,0.00175995,1761276426331,true
588262,113638.6,15.0,0.01319974,1761276490491,true
588263,113638.6,4.0,0.00351993,1761276490491,true
588264,113638.6,3.0,0.00263994,1761276490491,true
588265,113616.1,1.0,8.80156949,1761276542487,false
588266,113616.0,1.0,8.80157724,1761276602577,true
588267,113604.7,1.0,8.80245271,1761276602578,true
588268,113604.6,15.0,0.01320369,1761276602578,true
588269,113596.0,1.0,8.80312687,1761276615006,true
588270,113596.0,15.0,0.01320469,1761276615006,true
588271,113592.1,250.0,0.22008572,1761276615006,true
588272,113616.0,1.0,8.80157724,1761276635048,true
588273,113568.8,1.0,8.80523524,1761276638482,true
588274,113568.8,3.0,0.00264157,1761276638482,true
588275,113568.8,1.0,8.80523524,1761276638482,true
588276,113559.5,1.0,8.80595634,1761276638482,true
588277,113550.5,14.0,0.01232931,1761276638482,true
588278,113548.9,8.0,0.00704542,1761276638482,true
588279,113542.2,5.0,0.00440364,1761276638565,true
588280,113535.1,24.0,0.02113883,1761276639064,false
588281,113565.2,1.0,8.80551436,1761276641676,true
588282,113565.2,3.0,0.00264165,1761276641676,true
588283,113524.4,1.0,8.80867901,1761276761829,true
588284,113525.7,1.0,8.80857814,1761276815656,false
588285,113536.9,15.0,0.01321156,1761276816964,true
588286,113536.9,4.0,0.00352308,1761276816964,true
588287,113536.9,1.0,8.80770921,1761276816964,true
588288,113514.4,4.0,0.00352378,1761276843066,false
588289,113514.4,1.0,8.80945501,1761276843066,false
588290,113501.8,3.0,0.00264312,1761276861235,true
588291,113484.5,24.0,0.02114826,1761276868532,true
588292,113472.3,1.0,8.81272345,1761276870036,true
588293,113472.3,14.0,0.01233781,1761276870036,true
588294,113472.3,20.0,0.01762544,1761276870036,true
588295,113478.7,5.0,0.00440611,1761276878442,true
588296,113478.7,1.0,8.81222643,1761276878442,true
588297,113478.7,15.0,0.01321833,1761276878442,true
588298,113477.6,250.0,0.22030779,1761276878442,true
588299,113478.2,1.0,8.81226526,1761276885780,true
588300,113464.6,4.0,0.00352532,1761276916045,true
588301,113464.6,15.0,0.01321998,1761276916045,true
588302,113464.6,1.0,8.81332151,1761276916046,true
588303,113459.5,861.0,0.75886109,1761276920744,true
588304,113459.5,115.0,0.10135775,1761276920745,true
588305,113459.5,171.0,0.15071457,1761276920748,true
588306,113459.5,60.0,0.05288230,1761276920752,true
588307,113459.5,59.0,0.05200093,1761276920758,true
588308,113459.5,93.0,0.08196757,1761276920773,true
588309,113459.5,30.0,0.02644115,1761276920780,true
588310,113459.5,119.0,0.10488324,1761276920781,true
588311,113459.5,45.0,0.03966172,1761276920782,true
588312,113459.5,48.0,0.04230584,1761276920783,true
588313,113459.5,3.0,0.00264411,1761276920784,true
588314,113459.5,38.0,0.03349212,1761276920784,true
588315,113459.5,1.0,8.81371767,1761276920786,true
588316,113459.5,197.0,0.17363023,1761276920787,true
588317,113459.5,1.0,8.81371767,1761276920793,true
588318,113459.5,10.0,0.00881371,1761276920794,true
588319,113459.5,3.0,0.00264411,1761276920918,true
588320,113459.5,41.0,0.03613624,1761276920932,true
588321,113459.5,44.0,0.03878035,1761276920932,true
588322,113459.5,3.0,0.00264411,1761276920934,true
588323,113459.5,18.0,0.01586469,1761276920934,true
588324,113459.5,11.0,0.00969508,1761276920934,true
588325,113459.5,38.0,0.03349212,1761276920934,true
588326,113459.5,1.0,8.81371767,1761276920935,true
588327,113459.5,1.0,8.81371767,1761276920935,true
588328,113459.5,1.0,8.81371767,1761276920936,true
588329,113459.5,13.0,0.01145783,1761276920936,true
588330,113459.5,17.0,0.01498332,1761276920936,true
588331,113459.5,42.0,0.03701761,1761276920936,true
588332,113459.5,3.0,0.00264411,1761276920938,true
588333,113459.5,25.0,0.02203429,1761276920938,true
588334,113459.5,1.0,8.81371767,1761276920939,true
588335,113459.5,1.0,8.81371767,1761276920939,true
588336,113459.5,3.0,0.00264411,1761276920940,true
588337,113459.5,1.0,8.81371767,1761276920943,true
588338,113459.5,7.0,0.00616960,1761276920944,true
588339,113459.5,1.0,8.81371767,1761276920948,true
588340,113459.5,1.0,8.81371767,1761276920949,true
588341,113459.5,33.0,0.02908526,1761276920949,true
588342,113459.5,15.0,0.01322057,1761276920951,true
588343,113459.5,2.0,0.00176274,1761276920955,true
588344,113459.5,3.0,0.00264411,1761276920955,true
588345,113459.5,1.0,8.81371767,1761276920956,true
588346,113459.5,3.0,0.00264411,1761276920961,true
588347,113459.5,1.0,8.81371767,1761276920962,true
588348,113459.5,1.0,8.81371767,1761276920962,true
588349,113459.5,3.0,0.00264411,1761276920964,true
588350,113459.5,25.0,0.02203429,1761276920966,true
588351,113418.2,1.0,8.81692708,1761276939053,false
588352,113451.7,1.0,8.81432362,1761276966469,false
588353,113451.7,1.0,8.81432362,1761276966469,false
588354,113457.9,1.0,8.81384196,1761276966472,false
588355,113463.1,1.0,8.81343802,1761276966472,false
588356,113463.1,2.0,0.00176268,1761276966474,false
588357,113464.6,1.0,8.81332151,1761277024562,false
588358,113489.6,1.0,8.81138007,1761277031830,false
588359,113489.6,1.0,8.81138007,1761277031830,false
588360,113489.6,248.0,0.21852222,1761277031831,false
588361,113489.6,1.0,8.81138007,1761277031831,false
588362,113491.8,1.0,8.81120926,1761277031838,false
588363,113514.4,1.0,8.80945501,1761277033847,false
588364,113514.4,1.0,8.80945501,1761277033847,false
588365,113525.7,1.0,8.80857814,1761277036600,false
588366,113526.1,1.0,8.80854710,1761277036604,false
588367,113536.5,1.0,8.80774024,1761277073687,true
588368,113525.7,1.0,8.80857814,1761277080442,false
588369,113537.0,1.0,8.80770145,1761277108182,false
588370,113548.3,1.0,8.80682493,1761277109560,false
588371,113550.6,3.0,0.00264199,1761277117777,true
588372,113550.6,1.0,8.80664655,1761277117777,true
588373,113498.9,1.0,8.81065807,1761277172259,false
588374,113514.4,1.0,8.80945501,1761277202297,false
588375,113525.7,1.0,8.80857814,1761277216684,false
588376,113537.0,1.0,8.80770145,1761277219471,false
588377,113570.8,1.0,8.80508017,1761277250627,true
588378,113559.6,1.0,8.80594859,1761277267438,false
588379,113582.2,1.0,8.80419643,1761277333002,false
588380,113582.8,1.0,8.80414992,1761277333002,false
588381,113593.5,3.0,0.00264099,1761277334047,false
588382,113633.5,3.0,0.00264006,1761277387597,false
588383,113636.0,1.0,8.80002816,1761277387597,false
588384,113636.0,95.0,0.08360026,1761277387599,false
588385,113651.1,1.0,8.79885896,1761277441390,true
588386,113632.2,14.0,0.01232045,1761277441396,true
588387,113615.9,14.0,0.01232221,1761277441400,true
588388,113610.5,32.0,0.02816641,1761277441400,true
588389,113596.0,40.0,0.03521250,1761277441445,true
588390,113593.4,1.0,8.80332836,1761277441447,true
588391,113582.7,1.0,8.80415767,1761277441513,true
588392,113582.1,1.0,8.80420418,1761277441515,true
588393,113582.2,1.0,8.80419643,1761277487151,false
588394,113526.0,1.0,8.80855486,1761277718882,true
588395,113526.0,1.0,8.80855486,1761277718882,true
588396,113526.0,14.0,0.01233197,1761277718883,true
588397,113526.0,3.0,0.00264256,1761277718883,true
588398,113526.0,1.0,8.80855486,1761277718883,true
588399,113525.6,3.0,0.00264257,1761277727614,true
588400,113525.6,14.0,0.01233202,1761277727614,true
588401,113525.6,24.0,0.02114060,1761277727614,true
588402,113511.7,14.0,0.01233353,1761277727618,true
588403,113491.8,1.0,8.81120926,1761277730321,false
588404,113491.8,2.0,0.00176224,1761277730322,false
588405,113475.6,14.0,0.01233745,1761277802728,true
588406,113475.6,3.0,0.00264374,1761277802728,true
588407,113475.6,22.0,0.01938742,1761277802728,true
588408,113475.6,1.0,8.81246717,1761277802728,true
588409,113469.3,1.0,8.81295645,1761277802728,true
588410,113504.6,20.0,0.01762043,1761277962535,true
588411,113504.6,3.0,0.00264306,1761277962535,true
588412,113504.6,15.0,0.01321532,1761277962535,true
588413,113504.0,27.0,0.02378770,1761277962535,true
588414,113496.4,3.0,0.00264325,1761277987365,false
588415,113616.7,24.0,0.02112365,1761278242261,true
588416,113616.7,1.0,8.80152301,1761278242262,true
588417,113564.8,3.0,0.00264166,1761278254322,false
588418,113564.8,21.0,0.01849164,1761278254322,false
588419,113564.8,1.0,8.80554538,1761278254322,false
588420,113616.0,1.0,8.80157724,1761278299074,false
588421,113627.3,2.0,0.00176014,1761278315633,true
588422,113627.3,26.0,0.02288182,1761278315633,true
588423,113581.6,22.0,0.01936933,1761278450786,true
588424,113581.6,1.0,8.80424294,1761278450787,true
588425,113581.6,2.0,0.00176084,1761278450787,true
588426,113581.6,5.0,0.00440212,1761278450787,true
588427,113526.0,1.0,8.80855486,1761278557255,true
588428,113525.6,1.0,8.80858590,1761278557256,true
588429,113509.0,21.0,0.01850073,1761278569482,true
588430,113509.0,15.0,0.01321481,1761278569482,true
588431,113538.7,1.0,8.80756957,1761278734926,true
588432,113528.6,21.0,0.01849754,1761278743915,false
588433,113528.6,1.0,8.80835313,1761278743915,false
588434,113528.6,2.0,0.00176167,1761278743915,false
588435,113528.6,14.0,0.01233169,1761278743916,false
588436,113530.8,51.0,0.04492173,1761278743916,false
588437,113548.3,1.0,8.80682493,1761278773836,false
588438,113590.8,2.0,0.00176070,1761278780097,false
588439,113619.6,1.0,8.80129836,1761278793038,false
588440,113611.4,1.0,8.80193360,1761278826059,true
588441,113638.6,2.0,0.00175996,1761278925141,true
588442,113638.6,20.0,0.01759965,1761278925141,true
588443,113638.6,15.0,0.01319974,1761278925141,true
588444,113614.7,14.0,0.01232234,1761279008684,true
588445,113612.1,70.0,0.06161315,1761279008684,true
588446,113612.1,26.0,0.02288488,1761279008684,true
588447,113612.0,121.0,0.10650283,1761279008684,true
588448,113627.4,24.0,0.02112166,1761279088254,false
588449,113660.6,18.0,0.01583662,1761279102463,false
588450,113660.6,2.0,0.00175962,1761279102463,false
588451,113671.5,1.0,8.79727988,1761279112032,true
588452,113671.6,1.0,8.79727214,1761279144255,false
588453,113671.6,1.0,8.79727214,1761279144257,false
588454,113671.6,2.0,0.00175945,1761279144292,false
588455,113716.9,1.0,8.79376768,1761279202208,true
588456,113723.2,1.0,8.79328052,1761279215150,false
588457,113723.2,1.0,8.79328052,1761279215153,false
588458,113723.2,1.0,8.79328052,1761279215190,false
588459,113789.4,2.0,0.00175763,1761279269734,false
588460,113789.4,7.0,0.00615171,1761279269734,false
588461,113789.4,1.0,8.78816480,1761279269735,false
588462,113796.9,1.0,8.78758560,1761279277932,false
588463,113796.9,1.0,8.78758560,1761279277932,false
588464,113751.6,1.0,8.79108513,1761279325079,true
588465,113751.7,1.0,8.79107740,1761279329953,false
588466,113762.9,22.0,0.01933846,1761279336127,true
588467,113756.0,13.0,0.01142796,1761279351208,true
588468,113756.0,2.0,0.00175814,1761279351209,true
588469,113756.0,15.0,0.01318611,1761279351209,true
588470,113756.0,2.0,0.00175814,1761279351209,true
588471,113767.1,2.0,0.00175797,1761279363397,true
588472,113749.4,40.0,0.03516502,1761279446831,false
588473,113749.4,163.0,0.14329745,1761279446847,false
588474,113749.4,2.0,0.00175825,1761279446849,false
588475,113749.4,70.0,0.06153878,1761279446854,false
588476,113749.4,19.0,0.01670338,1761279446860,false
588477,113749.4,31.0,0.02725289,1761279446861,false
588478,113749.4,98.0,0.08615430,1761279446864,false
588479,113749.4,1.0,8.79125516,1761279446866,false
588480,113749.4,9.0,0.00791212,1761279446866,false
588481,113749.4,63.0,0.05538490,1761279446867,false
588482,113749.4,1.0,8.79125516,1761279446868,false
588483,113749.4,16.0,0.01406600,1761279446870,false
588484,113749.4,65.0,0.05714315,1761279446871,false
588485,113749.4,30.0,0.02637376,1761279446871,false
588486,113749.4,8.0,0.00703300,1761279446873,false
588487,113749.4,122.0,0.10725331,1761279446873,false
588488,113749.4,4.0,0.00351650,1761279446873,false
588489,113749.4,1.0,8.79125516,1761279446874,false
588490,113749.4,44.0,0.03868152,1761279446874,false
588491,113749.4,165.0,0.14505571,1761279446878,false
588492,113802.7,250.0,0.21967844,1761279459355,true
588493,113759.4,2.0,0.00175809,1761279468078,true
588494,113749.3,15.0,0.01318689,1761279468079,true
588495,113698.5,1.0,8.79519078,1761279518310,true
588496,113740.4,1.0,8.79195079,1761279665296,false
588497,113740.4,1.0,8.79195079,1761279665297,false
588498,113767.6,1.0,8.78984877,1761279678767,false
588499,113762.0,1.0,8.79028146,1761279721248,true
588500,113811.7,2.0,0.00175728,1761279808450,false
588501,113811.7,17.0,0.01493695,1761279808450,false
588502,113811.7,3.0,0.00263593,1761279808450,false
588503,113811.7,14.0,0.01230102,1761279808452,false
588504,113811.7,1.0,8.78644287,1761279808452,false
588505,113815.0,1.0,8.78618811,1761279808452,false
588506,113820.4,5.0,0.00439288,1761279808456,false
588507,113823.4,15.0,0.01317830,1761279808456,false
588508,113834.8,15.0,0.01317698,1761279808456,false
588509,113864.7,1.0,8.78235309,1761279808565,false
588510,113876.0,1.0,8.78148161,1761279813117,false
588511,113876.0,1.0,8.78148161,1761279813117,false
588512,113876.0,19.0,0.01668481,1761279813118,false
588513,113879.0,4.0,0.00351250,1761279813120,false
588514,113891.6,12.0,0.01053633,1761279813120,false
588515,113891.6,3.0,0.00263408,1761279813127,false
588516,113902.5,2.0,0.00175588,1761279814037,false
588517,113908.2,1.0,8.77899922,1761279825170,false
588518,113908.2,1.0,8.77899922,1761279825170,false
588519,113908.2,15.0,0.01316849,1761279825170,false
588520,113908.2,1.0,8.77899922,1761279825171,false
588521,113933.2,21.0,0.01843185,1761279834392,false
588522,113933.2,2.0,0.00175541,1761279834392,false
588523,113933.2,15.0,0.01316560,1761279834392,false
588524,113945.0,3.0,0.00263284,1761279834396,false
588525,113953.4,33.0,0.02895920,1761279834396,false
588526,113955.4,14.0,0.01228550,1761279834399,false
588527,113973.9,2.0,0.00175478,1761279837326,true
588528,113984.9,1.0,8.77309187,1761279842240,false
588529,113984.9,1.0,8.77309187,1761279842249,false
588530,113984.9,1.0,8.77309187,1761279842258,false
588531,113984.9,1.0,8.77309187,1761279842259,false
588532,113984.9,6.0,0.00526385,1761279842259,false
588533,114000.0,342.0,0.3,1761279842472,false
588534,114004.6,23.0,0.02017462,1761279842472,false
588535,114021.3,1.0,8.77029116,1761279844765,true
588536,114011.5,1.0,8.77104502,1761279844773,true
588537,113972.1,1.0,8.77407716,1761279848141,true
588538,113972.1,1.0,8.77407716,1761279848141,true
588539,113962.1,1.0,8.77484707,1761279856900,true
588540,113951.4,1.0,8.77567103,1761279892855,true
588541,113951.4,1.0,8.77567103,1761279892855,true
588542,113951.4,1.0,8.77567103,1761279892855,true
588543,113966.3,1.0,8.77452369,1761279893426,true
588544,113939.3,250.0,0.21941507,1761279910609,true
588545,113988.9,2.0,0.00175455,1761279946742,true
588546,113966.3,1.0,8.77452369,1761279946751,true
588547,114024.9,15.0,0.01315502,1761279982943,false
588548,114034.4,1.0,8.76928365,1761279982943,false
588549,114036.7,250.0,0.21922766,1761279982943,false
588550,114038.6,15.0,0.01315344,1761279982943,false
588551,114082.8,4.0,0.00350622,1761279984076,false
588552,114084.9,5.0,0.00438270,1761279984076,false
588553,114086.8,2.0,0.00175305,1761279984076,false
588554,114086.7,11.0,0.00964178,1761279984273,true
588555,114086.7,1.0,8.76526361,1761279984279,true
588556,114065.3,24.0,0.02104057,1761279985038,false
588557,114065.3,2.0,0.00175338,1761279985038,false
588558,114079.4,1.0,8.76582450,1761279985040,false
588559,114080.9,14.0,0.01227199,1761279985040,false
588560,114086.8,2.0,0.00175305,1761279985044,false
588561,114077.3,13.0,0.01139578,1761279987640,false
588562,114077.3,2.0,0.00175319,1761279987640,false
588563,114077.3,26.0,0.02279156,1761279987640,false
588564,114077.3,23.0,0.02016176,1761279987640,false
588565,114077.3,41.0,0.03594054,1761279987640,false
588566,114077.3,1.0,8.76598587,1761279987640,false
588567,114079.1,8.0,0.00701267,1761279987640,false
588568,114079.2,26.0,0.02279118,1761279987640,false
588569,114079.4,14.0,0.01227215,1761279987640,false
588570,114087.1,7.0,0.00613566,1761279987640,false
588571,114087.2,96.0,0.08414616,1761279987641,false
588572,114099.3,3.0,0.00262928,1761279991458,false
588573,114099.3,2.0,0.00175285,1761279991458,false
588574,114147.6,1.0,8.76058716,1761279997257,true
588575,114147.6,199.0,0.17433568,1761279997258,true
588576,114147.6,1.0,8.76058716,1761279997258,true
588577,114147.6,1.0,8.76058716,1761279997261,true
588578,114158.4,11.0,0.00963573,1761280005004,true
588579,114158.4,2.0,0.00175195,1761280005025,true
588580,114158.4,3.0,0.00262792,1761280005033,true
588581,114158.4,7.0,0.00613183,1761280005040,true
588582,114158.4,10.0,0.00875975,1761280005043,true
588583,114158.4,2.0,0.00175195,1761280005128,true
588584,114158.4,2.0,0.00175195,1761280005137,true
588585,114158.4,2.0,0.00175195,1761280005141,true
588586,114158.4,2.0,0.00175195,1761280005149,true
588587,114158.4,4.0,0.00350390,1761280005155,true
588588,114158.4,2.0,0.00175195,1761280005158,true
588589,114158.4,2.0,0.00175195,1761280005173,true
588590,114158.4,2.0,0.00175195,1761280005193,true
588591,114158.4,1.0,8.75975837,1761280005200,true
588592,114158.4,2.0,0.00175195,1761280005200,true
588593,114158.4,1.0,8.75975837,1761280005200,true
588594,114158.4,2.0,0.00175195,1761280005204,true
588595,114158.4,5.0,0.00437987,1761280005215,true
588596,114158.4,3.0,0.00262792,1761280005230,true
588597,114158.4,9.0,0.00788378,1761280005235,true
588598,114158.4,2.0,0.00175195,1761280005255,true
588599,114158.4,2.0,0.00175195,1761280005308,true
588600,114154.8,2.0,0.00175200,1761280005903,true
588601,114154.8,31.0,0.02715610,1761280005903,true
588602,114154.8,18.0,0.01576806,1761280005905,true
588603,114134.0,1.0,8.76163106,1761280011854,false
588604,114167.3,3.0,0.00262772,1761280020457,false
588605,114173.0,23.0,0.02014486,1761280036448,true
588606,114173.0,1.0,8.75863820,1761280036448,true
588607,114155.7,22.0,0.01927192,1761280036769,true
588608,114153.8,250.0,0.21900278,1761280036769,true
588609,114181.0,1.0,8.75802453,1761280045398,true
588610,114145.5,1.0,8.76074834,1761280051435,true
588611,114125.3,10.0,0.00876229,1761280064502,true
588612,114113.8,1.0,8.76318201,1761280065521,true
588613,114113.8,1.0,8.76318201,1761280069764,false
588614,114113.8,5.0,0.00438159,1761280069764,false
588615,114115.4,2.0,0.00175261,1761280075061,false
588616,114115.4,1.0,8.76305914,1761280075061,false
588617,114149.9,15.0,0.01314061,1761280076263,false
588618,114151.8,21.0,0.01839655,1761280077617,true
588619,114120.5,1.0,8.76266753,1761280285589,false
588620,114120.5,1.0,8.76266753,1761280285590,false
588621,114120.5,24.0,0.02103040,1761280285590,false
588622,114127.4,26.0,0.02278155,1761280285593,false
588623,114129.7,26.0,0.02278109,1761280285593,false
588624,114129.8,26.0,0.02278107,1761280285593,false
588625,114158.5,1.0,8.75975069,1761280285632,false
588626,114241.8,2.0,0.00175067,1761280298011,true
588627,114236.6,14.0,0.01225526,1761280298011,true
588628,114230.2,95.0,0.08316539,1761280298011,true
588629,114254.2,1.0,8.75241347,1761280299047,false
588630,114255.3,16.0,0.01400372,1761280299047,false
588631,114255.3,4.0,0.00350093,1761280299047,false
588632,114266.7,14.0,0.01225203,1761280299049,false
588633,114255.6,4.0,0.00350092,1761280302291,false
588634,114255.6,1.0,8.75230623,1761280302291,false
588635,114283.4,8.0,0.00700014,1761280304063,false
588636,114295.0,2.0,0.00174985,1761280304071,false
588637,114295.0,2.0,0.00174985,1761280304071,false
588638,114306.3,2.0,0.00174968,1761280314059,true
588639,114306.3,1.0,8.74842419,1761280314060,true
588640,114306.3,1.0,8.74842419,1761280314060,true
588641,114278.5,5.0,0.00437527,1761280317860,true
588642,114278.5,2.0,0.00175011,1761280317860,true
588643,114278.5,1.0,8.75055237,1761280317862,true
588644,114279.4,1.0,8.75048346,1761280321252,true
588645,114271.5,1.0,8.75108841,1761280349135,false
588646,114269.5,2.0,0.00175024,1761280362298,false
588647,114270.3,2.0,0.00175023,1761280362298,false
588648,114271.5,2.0,0.00175021,1761280367776,false
588649,114271.5,15.0,0.01312663,1761280367776,false
588650,114310.6,1.0,8.74809510,1761280368237,false
588651,114313.6,15.0,0.01312179,1761280372394,true
588652,114313.6,2.0,0.00174957,1761280372394,true
588653,114281.4,2.0,0.00175006,1761280373734,false
588654,114281.4,24.0,0.02100079,1761280373734,false
588655,114281.4,5.0,0.00437516,1761280373734,false
588656,114281.4,10.0,0.00875033,1761280373734,false
588657,114283.8,15.0,0.01312521,1761280373734,false
588658,114301.0,15.0,0.01312324,1761280373736,false
588659,114305.4,15.0,0.01312273,1761280375061,false
588660,114313.7,32.0,0.02799314,1761280377697,false
588661,114324.3,12.0,0.01049645,1761280377894,false
588662,114324.3,2.0,0.00174940,1761280379038,false
588663,114324.3,18.0,0.01574468,1761280379051,false
588664,114334.9,33.0,0.02886257,1761280379184,false
588665,114344.2,1.0,8.74552447,1761280379185,false
588666,114347.3,15.0,0.01311793,1761280379185,false
588667,114339.1,1.0,8.74591456,1761280381041,false
588668,114369.8,10.0,0.00874356,1761280381066,false
588669,114369.8,1.0,8.74356692,1761280381086,false
588670,114369.8,4.0,0.00349742,1761280381107,false
588671,114369.8,1.0,8.74356692,1761280381107,false
588672,114319.9,2.0,0.00174947,1761280385724,false
588673,114319.9,14.0,0.01224633,1761280385724,false
588674,114319.9,24.0,0.02099372,1761280385724,false
588675,114341.2,75.0,0.06559315,1761280385724,false
588676,114378.9,5.0,0.00437143,1761280387016,false
588677,114390.0,2.0,0.00174840,1761280389048,false
588678,114390.0,1.0,8.74202290,1761280389048,false
588679,114390.4,14.0,0.01223878,1761280389048,false
588680,114404.8,6.0,0.00524453,1761280395559,true
588681,114398.7,1.0,8.74135807,1761280395664,true
588682,114377.0,14.0,0.01224022,1761280397543,false
588683,114396.4,22.0,0.01923137,1761280404721,false
588684,114396.4,15.0,0.01311230,1761280404721,false
588685,114396.4,1.0,8.74153382,1761280404721,false
588686,114412.6,2.0,0.00174805,1761280404721,false
588687,114409.1,7.0,0.00611839,1761280407001,true
588688,114409.1,1.0,8.74056346,1761280407001,true
588689,114403.4,1.0,8.74099895,1761280407008,true
588690,114401.0,2.0,0.00174823,1761280411286,false
588691,114401.0,4.0,0.00349647,1761280411286,false
588692,114401.0,11.0,0.00961530,1761280411287,false
588693,114419.5,1.0,8.73976900,1761280417644,true
588694,114405.1,134.0,0.11712764,1761280435726,true
588695,114405.1,33.0,0.02884486,1761280435726,true
588696,114386.2,9.0,0.00786808,1761280437991,true
588697,114386.2,2.0,0.00174846,1761280437991,true
588698,114386.2,10.0,0.00874231,1761280437992,true
588699,114378.9,114.0,0.09966873,1761280439514,true
588700,114378.9,1.0,8.74287128,1761280439514,true
588701,114378.0,20.0,0.01748588,1761280439514,true
588702,114352.6,15.0,0.01311732,1761280441537,true
588703,114347.2,15.0,0.01311794,1761280441537,true
588704,114340.6,1.0,8.74579982,1761280442772,true
588705,114340.6,6.0,0.00524747,1761280442773,true
588706,114340.6,1.0,8.74579982,1761280442774,true
588707,114365.8,20.0,0.01748774,1761280444586,true
588708,114365.8,2.0,0.00174877,1761280444586,true
588709,114350.6,1.0,8.74503500,1761280444602,false
588710,114353.8,14.0,0.01224270,1761280444602,false
588711,114365.9,14.0,0.01224141,1761280444602,false
588712,114365.9,26.0,0.02273404,1761280444602,false
588713,114366.0,25.0,0.02185964,1761280444602,false
588714,114367.2,26.0,0.02273379,1761280444602,false
588715,114427.7,1.0,8.73914270,1761280444744,false
588716,114427.7,1.0,8.73914270,1761280444749,false
588717,114427.7,1.0,8.73914270,1761280444778,false
588718,114427.7,1.0,8.73914270,1761280444784,false
588719,114437.8,4.0,0.00349534,1761280444787,false
588720,114449.1,4.0,0.00349500,1761280444841,false
588721,114448.5,4.0,0.00349502,1761280445200,false
588722,114448.5,4.0,0.00349502,1761280445200,false
